"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"117" "SMEST046378001.1.p1" -8.82001337832013 3.52422782873744e-22 0.865996588670282 -10.1848130739903 1220.58907666268
"118" "SMEST016881001.1.p1" -8.58935669942849 3.76844515059287e-22 0.843958295246664 -10.1774658153198 709.664127896595
"119" "SMEST010480001.1.p1" -10.9905871431708 3.98856028343373e-22 1.08056834789764 -10.1711170464637 1230.36774620169
"120" "SMEST041325005.1.p1" -6.94341355505227 4.35884740621002e-22 0.683295785546623 -10.1616513696154 460.244196268357
"121" "SMEST018259002.1.p1" -8.14138688068074 4.37109830607455e-22 0.801272753583218 -10.1605687255347 311.059416760185
"122" "SMEST059408001.1.p1" -10.4216126485752 4.60017647572832e-22 1.02627607848601 -10.1547847280524 1170.98567626326
"123" "SMEST004039001.1.p1" -15.2893065947833 5.21749243904388e-22 1.50756889571717 -10.1416967663756 4601.79516566723
"124" "SMEST020307001.1.p1" -4.46482156041725 6.26771145746157e-22 0.441058169816919 -10.1229766637597 295.016142820338
"125" "SMEST071756001.1.p1" -8.8107602532221 6.5920550351458e-22 0.870932088045175 -10.1164721958954 627.842000984288
"126" "SMEST081089002.1.p1" -1.85640542914493 6.5920550351458e-22 0.183497206223296 -10.1168048677858 447.549605715297
"127" "SMEST068579001.1.p1" -8.37335156987317 7.59060225004779e-22 0.828890577404421 -10.1018780984257 1148.85644427535
"128" "SMEST002445001.1.p1" -12.3725231006089 9.00462913113328e-22 1.22690402329583 -10.0843447129406 2166.70286205702
"129" "SMEST066568001.1.p1" -1.9059445441823 9.83341811640329e-22 0.189176982090261 -10.0749283719566 864.4390139251
"130" "SMEST000720001.1.p1" -5.46256980935153 1.10638615684821e-21 0.542860207823297 -10.0625717829914 134.035894295299
"131" "SMEST057720001.1.p1" -6.44574485939114 1.15706772316069e-21 0.640942969984431 -10.0566589560187 197.547842280379
"132" "SMEST073947001.1.p1" -16.0606607846894 1.15706772316069e-21 1.59690184107208 -10.0573876061832 15669.9796161132
"133" "SMEST073414001.1.p1" -4.53933432635178 1.28313926755022e-21 0.451867275208065 -10.0457248741051 210.421252792386
"134" "SMEST056168002.1.p1" -7.24472400455302 1.31715408594556e-21 0.721413142339704 -10.0424064649789 611.035620199674
"135" "SMEST057228002.1.p1" -6.72396064900299 1.63730025116657e-21 0.671041083986396 -10.0201922199138 528.54522845635
"136" "SMEST029549001.1.p1" -13.9655251546409 1.88774795615106e-21 1.39580092786974 -10.0053846331475 1804.67181744227
"137" "SMEST021063001.1.p1" -14.8922544537082 1.93888255950547e-21 1.4889256342264 -10.0020136072449 7052.59108153957
"138" "SMEST056317001.1.p1" -15.4984107834871 2.31239914481713e-21 1.55235052484836 -9.98383453698455 5739.95758450597
"139" "MSTRG.16217.1.p1" -6.91700451781897 2.66824004571217e-21 0.693857611650092 -9.96891062615765 725.030976616322
"140" "SMEST053995001.1.p1" -4.02677747730501 2.81940983730147e-21 0.40418443916648 -9.96272267583863 291.41278883463
"141" "SMEST019450002.1.p1" -8.39142885762534 2.82049299987488e-21 0.842345732580477 -9.96197705177266 883.093046731849
"142" "SMEST075311001.1.p1" -13.2673750573193 3.89799492476524e-21 1.33621655476526 -9.92906053289398 2115.66752208373
"143" "SMEST056944001.1.p1" -7.4099417039931 4.61654341361429e-21 0.747654473854898 -9.91091735970966 758.424068962869
"144" "SMEST065017002.1.p1" -8.64356373167032 4.61654341361429e-21 0.872137774860804 -9.91077783902876 563.312422018809
"145" "SMEST064312001.1.p1" -8.97378313089566 5.22442430180973e-21 0.90665152599281 -9.89772020851022 627.251134685095
"146" "SMEST077421001.1.p1" -9.20747830061284 5.47289125486655e-21 0.930764385636993 -9.89238355345049 573.409639154525
"147" "SMEST017161001.1.p1" -12.7000909610621 5.70240325503869e-21 1.28444787307754 -9.88758767658873 718.128058723036
"148" "SMEST009421001.1.p2" -11.7050264240698 5.93449042937786e-21 1.1843700657355 -9.88291308831834 2100.39358410032
"149" "SMEST024639001.1.p1" -10.4877303732246 5.99656673304618e-21 1.06138270146046 -9.88119587665557 2183.7547415486
"150" "SMEST044256001.1.p1" -1.48777174135438 6.53197169225734e-21 0.150706939153118 -9.8719524775353 920.982667401917
"151" "SMEST004045001.1.p1" -13.2657937061294 7.01065292523487e-21 1.34493394814521 -9.86352803751001 4081.10849392183
"152" "SMEST062950004.1.p1" -2.62416012492667 7.01065292523487e-21 0.266035601719209 -9.86394342700183 274.24830015001
"153" "SMEST020613002.1.p1" -14.5505423007087 7.45038560341726e-21 1.47626871288571 -9.85629660352711 2750.03683283925
"154" "SMEST025909001.1.p1" -15.5979497934593 7.45038560341726e-21 1.58256699544105 -9.85610709587196 11441.3650028712
"155" "SMEST065439002.1.p1" -2.41613484748427 7.70411958876346e-21 0.245240785513055 -9.85209227098831 539.148550158714
"156" "SMEST030767002.1.p1" -4.49366626321494 8.00563089168195e-21 0.456321542568445 -9.84758737867592 459.20916377436
"157" "SMEST017076001.1.p1" -8.62506218108298 8.25813287022865e-21 0.87624718440094 -9.84318390361463 12031.4363756444
"158" "SMEST027405001.1.p1" -3.20843299838054 8.25813287022865e-21 0.325953868782026 -9.84321189488964 251.074516294335
"159" "SMEST078557002.1.p1" -6.97713156255578 8.43233775821825e-21 0.70902570268892 -9.8404494168485 889.067651915652
"160" "SMEST002455002.1.p1" -13.1678630902133 9.23303791355133e-21 1.33946508288345 -9.83068783089664 3805.50391509187
"161" "SMEST001590001.1.p1" -5.65136618598727 9.73014432462705e-21 0.575215670859043 -9.82477785688168 756.779553814519
"162" "SMEST044930003.1.p1" -8.56124389185937 1.0158015288624e-20 0.871833381620345 -9.81981657544229 1414.80365852448
"163" "SMEST071921002.1.p1" -15.8243175950642 1.10809240596144e-20 1.61301037895433 -9.81042515381869 7105.94177461525
"164" "SMEST021346002.1.p1" -13.8247434157253 1.15523099237735e-20 1.40988200894083 -9.80560311292369 1607.40528334418
"165" "MSTRG.14836.2.p1" -4.81765644678937 1.38954546130172e-20 0.492289194842675 -9.78623235541252 3113.43475376419
"166" "SMEST030745001.1.p1" -5.36008528072694 1.38954546130172e-20 0.547745847469703 -9.7857159583915 2421.8493295667
"167" "SMEST049967001.1.p1" -5.92480765257721 1.44949502528167e-20 0.605756858898387 -9.78083461300281 139.62664225494
"168" "SMEST075700002.1.p1" -7.53849262968638 1.48865015782615e-20 0.771001555773871 -9.77753231914017 540.473629462205
"169" "SMEST081081003.1.p1" -15.459366160155 1.67281359922222e-20 1.58312165419919 -9.76511572509249 9855.99448108711
"170" "SMEST015154001.1.p1" -7.32489668016288 1.74380076084438e-20 0.750478343569375 -9.76030386876281 393.529233419555
"171" "SMEST066662001.1.p1" -13.9954894555336 1.80527534927365e-20 1.43452338889751 -9.75619468030402 4237.77029058239
